Sales,Quantity,Discount,Shipping Duration,Profit Margin,Sales per Quantity,Order Year,Order Month,Order Quarter,Order Day of Week,Ship Mode_Encoded,Segment_Encoded,Region_Encoded,Category_Encoded,Sub-Category_Encoded,Profit
18.496,8,0.2,4,0.3375,2.312,2016,11,4,6,2,2,1,1,10,6.2424
255.984,2,0.2,4,0.2125,127.992,2016,11,4,6,2,2,1,2,0,54.3966
86.97,3,0.5,4,-0.56,28.99,2016,11,4,6,2,2,1,0,4,-48.7032
300.416,8,0.2,2,0.2625,37.552,2014,12,4,4,0,1,3,0,9,78.8592
230.352,3,0.2,2,0.0875,76.784,2014,12,4,4,0,1,3,0,5,20.1558
218.352,3,0.2,2,-0.11249999999999999,72.784,2014,12,4,4,0,1,3,0,9,-24.5646
78.6,5,0.7,2,-0.8,15.719999999999999,2014,12,4,4,0,1,3,1,3,-62.88
27.552,3,0.2,2,0.3375,9.184,2014,12,4,4,0,1,3,1,8,9.2988
32.4,5,0.0,6,0.48,6.4799999999999995,2016,10,4,4,3,1,1,1,12,15.552
1082.48,8,0.0,6,0.01,135.31,2016,10,4,4,3,1,1,1,14,10.8248
56.91,3,0.0,6,0.48000000000000004,18.97,2016,10,4,4,3,1,1,1,12,27.3168
77.6,4,0.0,6,0.49000000000000005,19.4,2016,10,4,4,3,1,1,0,9,38.024
14.28,1,0.0,6,0.4600000000000001,14.28,2016,10,4,4,3,1,1,1,3,6.5688
219.075,3,0.5,4,-0.6,73.02499999999999,2017,11,4,6,3,0,0,0,16,-131.445
26.8,2,0.0,5,0.48000000000000004,13.4,2015,5,2,0,2,1,1,0,9,12.864
9.84,3,0.0,5,0.29000000000000004,3.28,2014,12,4,1,3,1,0,1,2,2.8536
45.48,3,0.0,5,0.46,15.159999999999998,2014,6,2,6,3,2,1,1,3,20.9208
289.2,6,0.0,5,0.29,48.199999999999996,2014,6,2,6,3,2,1,1,2,83.868
4.89,1,0.0,2,0.41000000000000003,4.89,2017,4,2,5,0,0,2,1,2,2.0049
15.136,4,0.2,2,0.23750000000000002,3.784,2016,9,3,0,2,1,3,0,9,3.5948
466.768,2,0.2,2,0.11250000000000002,233.384,2016,9,3,0,2,1,3,0,5,52.5114
15.232,1,0.2,2,0.1125,15.232,2016,9,3,0,2,1,3,0,9,1.7136
6.264,3,0.2,2,0.325,2.088,2016,9,3,0,2,1,3,1,10,2.0358
87.54,3,0.0,6,0.43,29.180000000000003,2014,9,3,5,3,1,1,0,9,37.6422
178.384,2,0.2,7,0.125,89.192,2014,8,3,5,3,1,2,2,13,22.298
15.552,3,0.2,7,0.35000000000000003,5.184,2014,8,3,5,3,1,2,1,12,5.4432
99.136,4,0.2,2,0.08750000000000001,24.784,2014,12,4,6,0,1,1,1,2,8.6744
135.882,1,0.1,5,0.17777777777777778,135.882,2014,11,4,1,3,2,1,0,5,24.1568
3991.98,2,0.0,5,0.5,1995.99,2014,11,4,1,3,2,1,2,11,1995.99
275.94,6,0.0,5,0.29,45.99,2014,11,4,1,3,2,1,2,13,80.0226
360.0,4,0.0,5,0.36,90.0,2014,11,4,1,3,2,1,2,0,129.6
43.57,1,0.0,5,0.3,43.57,2014,11,4,1,3,2,1,1,14,13.071
7.16,2,0.0,5,0.5,3.58,2014,9,3,4,3,1,3,1,8,3.58
251.52,6,0.2,4,0.325,41.92,2016,4,2,5,3,1,3,1,3,81.744
99.99,1,0.0,4,0.35,99.99,2016,4,2,5,3,1,3,2,0,34.9965
15.992,1,0.2,2,0.0625,15.992,2017,11,4,4,2,1,2,0,9,0.9995
290.898,3,0.4,2,-0.2333333333333333,96.96600000000001,2016,8,3,1,0,0,1,2,13,-67.8762
54.224,2,0.2,2,0.0625,27.112,2016,8,3,1,0,0,1,1,14,3.389
786.744,4,0.3,2,-0.32857142857142857,196.686,2016,8,3,1,0,0,1,0,5,-258.5016
100.24,10,0.2,2,0.3375,10.024,2016,8,3,1,0,0,1,1,10,33.831
37.764,6,0.7,2,-0.7333333333333333,6.2940000000000005,2016,8,3,1,0,0,1,1,3,-27.6936
82.8,2,0.4,4,-0.25,41.4,2016,4,2,0,2,0,1,2,13,-20.7
20.724,2,0.7,4,-0.6666666666666667,10.362,2016,4,2,0,2,0,1,1,3,-13.816
4.896,3,0.7,4,-0.7000000000000001,1.632,2016,4,2,0,2,0,1,1,3,-3.4272
4.752,1,0.2,3,0.33749999999999997,4.752,2015,9,3,1,2,0,3,1,3,1.6038
959.984,2,0.2,3,0.35,479.992,2015,9,3,1,2,0,3,2,6,335.9944
14.368,4,0.2,3,0.3125,3.592,2015,9,3,1,2,0,3,1,3,4.49
7.712,2,0.2,5,0.3625,3.856,2014,7,3,5,3,1,3,1,3,2.7956
698.352,3,0.2,5,-0.025,232.784,2014,7,3,5,3,1,3,0,16,-17.4588
4.96,4,0.0,4,0.47,1.24,2015,6,2,0,2,0,3,1,8,2.3312
17.856,4,0.2,4,0.0625,4.464,2014,4,2,6,2,1,1,1,2,1.116
509.97,10,0.7,4,-0.7999999999999999,50.997,2014,4,2,6,2,1,1,1,3,-407.976
30.992,13,0.2,4,0.325,2.384,2014,4,2,6,2,1,1,1,8,10.0724
71.928,12,0.4,4,0.11666666666666668,5.994,2014,4,2,6,2,1,1,2,13,8.3916
88.8,4,0.2,4,-0.025,22.2,2015,12,4,6,3,0,0,1,14,-2.22
47.976,3,0.2,4,0.1,15.991999999999999,2017,6,2,3,3,0,3,2,13,4.7976
7.56,3,0.0,4,0.41000000000000003,2.52,2017,7,3,5,3,0,1,1,2,3.0996
24.56,2,0.0,4,0.47000000000000003,12.28,2017,7,3,5,3,0,1,1,12,11.5432
12.96,2,0.0,4,0.31999999999999995,6.48,2017,7,3,5,3,0,1,1,2,4.1472
6.79,1,0.0,2,0.34,6.79,2016,9,3,3,0,2,1,2,0,2.3086
24.56,2,0.0,2,0.47000000000000003,12.28,2016,9,3,3,0,2,1,1,12,11.5432
3.048,1,0.2,2,0.35,3.048,2016,9,3,3,0,2,1,1,3,1.0668
49.12,4,0.0,2,0.47000000000000003,12.28,2016,9,3,3,0,2,1,1,12,23.0864
4355.168,4,0.2,2,0.325,1088.792,2016,9,3,3,0,2,1,1,3,1415.4296
388.704,6,0.2,5,-0.012499999999999999,64.784,2016,4,2,4,3,0,1,0,4,-4.8588
8.26,2,0.0,5,0.46,4.13,2016,4,2,4,3,0,1,1,7,3.7996
17.04,4,0.0,5,0.41000000000000003,4.26,2016,4,2,4,3,0,1,1,2,6.9864
34.4,5,0.0,5,0.46,6.88,2016,4,2,4,3,0,1,1,12,15.824
36.24,5,0.2,5,0.31249999999999994,7.248,2016,4,2,5,3,1,2,1,12,11.325
647.84,8,0.0,3,0.26,80.98,2017,3,1,2,0,1,2,1,1,168.4384
20.7,2,0.0,3,0.48000000000000004,10.35,2017,3,1,2,0,1,2,1,10,9.936
20.7,2,0.0,6,0.48000000000000004,10.35,2017,9,3,0,3,0,1,1,10,9.936
488.646,3,0.1,6,0.17777777777777778,162.882,2017,9,3,0,3,0,1,0,5,86.8704
5.56,2,0.0,6,0.26,2.78,2017,9,3,0,3,0,1,1,2,1.4456
47.12,8,0.0,6,0.44000000000000006,5.89,2017,9,3,0,3,0,1,0,9,20.7328
211.96,4,0.0,5,0.04,52.99,2014,9,3,2,3,0,3,1,14,8.4784
23.2,4,0.0,0,0.45,5.8,2016,10,4,4,1,1,1,1,3,10.44
7.36,2,0.0,0,0.02,3.68,2016,10,4,4,1,1,1,1,15,0.1472
104.79,7,0.0,0,0.27999999999999997,14.97,2016,10,4,4,1,1,1,1,14,29.3412
1043.92,4,0.0,0,0.25999999999999995,260.98,2016,10,4,4,1,1,1,0,4,271.4192
25.92,5,0.2,6,0.3625,5.184,2017,5,2,0,3,0,0,1,12,9.396
53.424,3,0.2,6,0.0875,17.808,2017,5,2,0,3,0,0,1,14,4.6746
8.16,5,0.7,4,-0.7,1.6320000000000001,2014,7,3,2,3,0,3,1,3,-5.712
1023.936,8,0.2,4,0.175,127.992,2014,7,3,2,3,0,3,2,0,179.1888
9.24,1,0.2,4,0.1,9.24,2014,7,3,2,3,0,3,1,2,0.924
479.04,10,0.2,4,-0.0625,47.904,2014,7,3,2,3,0,3,2,0,-29.94
99.136,4,0.2,3,0.3125,24.784,2016,9,3,2,0,1,0,1,12,30.98
1488.424,7,0.3,5,-0.2,212.632,2017,8,3,6,3,1,1,0,16,-297.6848
8.652,3,0.8,7,-2.35,2.884,2015,4,2,1,3,0,0,1,1,-20.3322
23.832,3,0.2,7,0.11249999999999999,7.944,2015,4,2,1,3,0,0,1,14,2.6811
12.176,4,0.8,7,-1.55,3.044,2015,4,2,1,3,0,0,1,3,-18.8728
50.96,7,0.0,1,0.5,7.28,2016,10,4,4,0,1,3,1,12,25.48
49.536,3,0.2,1,0.35,16.512,2016,10,4,4,0,1,3,1,3,17.3376
41.9,2,0.0,3,0.21,20.95,2015,6,2,4,2,1,0,2,0,8.799
375.4575,3,0.45,5,-0.4181818181818182,125.15249999999999,2015,11,4,4,3,0,2,0,16,-157.0095
83.976,3,0.2,5,-0.0125,27.992,2015,11,4,4,3,0,2,2,0,-1.0497
482.34,4,0.7,4,-0.7,120.585,2015,12,4,3,3,1,1,2,11,-337.638
2.96,1,0.2,4,0.2625,2.96,2015,12,4,3,3,1,1,0,9,0.777
2.624,1,0.2,2,0.1625,2.624,2014,11,4,0,0,0,1,1,2,0.4264
23.36,4,0.2,4,0.3375,5.84,2017,12,4,0,3,0,1,1,3,7.884
39.98,2,0.0,4,0.34,19.99,2017,12,4,0,3,0,1,2,0,13.5932
246.384,2,0.2,2,0.1125,123.192,2014,9,3,6,2,0,3,2,13,27.7182
1799.97,3,0.0,2,0.38999999999999996,599.99,2014,9,3,6,2,0,3,2,6,701.9883
12.462,3,0.8,3,-1.6500000000000001,4.154,2014,6,2,5,2,1,0,1,3,-20.5623
75.792,3,0.2,5,0.33749999999999997,25.264,2017,6,2,4,3,2,3,1,3,25.5798
49.96,2,0.0,2,0.19,24.98,2017,10,4,1,2,1,1,1,14,9.4924
12.96,2,0.0,2,0.4799999999999999,6.48,2017,10,4,1,2,1,1,1,12,6.2208
70.12,4,0.0,4,0.3,17.53,2015,10,4,5,3,2,0,1,15,21.036
35.952,3,0.2,2,0.1,11.984,2016,9,3,3,2,0,0,1,14,3.5952
2396.2656,4,0.32,2,-0.1323529411764706,599.0664,2016,9,3,3,2,0,0,0,4,-317.1528
131.136,4,0.2,2,-0.25,32.784,2016,9,3,3,2,0,0,1,14,-32.784
57.584,2,0.2,2,0.012499999999999999,28.792,2016,9,3,3,2,0,0,2,0,0.7198
9.568,2,0.2,2,0.3625,4.784,2014,12,4,2,0,0,2,1,12,3.4684
39.072,6,0.2,4,0.25,6.5120000000000005,2014,4,2,2,3,1,2,1,2,9.768
35.91,3,0.0,5,0.27,11.969999999999999,2017,12,4,6,3,0,1,1,1,9.6957
179.95,5,0.0,4,0.21,35.989999999999995,2017,12,4,4,3,0,3,2,0,37.7895
1199.976,3,0.2,4,0.3625,399.992,2017,12,4,4,3,0,3,2,6,434.9913
27.15,5,0.0,4,0.49,5.43,2017,12,4,4,3,0,3,1,12,13.3035
1004.024,7,0.2,4,-0.11249999999999999,143.432,2017,12,4,4,3,0,3,0,16,-112.9527
9.68,1,0.0,4,0.48,9.68,2017,12,4,4,3,0,3,1,12,4.6464
28.35,9,0.0,4,0.48,3.1500000000000004,2017,12,4,4,3,0,3,1,10,13.608
55.98,1,0.0,4,0.49,55.98,2017,12,4,4,3,0,3,1,12,27.4302
1336.829,13,0.15,4,0.023529411764705882,102.833,2017,12,4,4,3,0,3,0,4,31.4548
113.568,2,0.2,4,-0.1625,56.784,2017,12,4,4,3,0,3,0,5,-18.4548
139.86,7,0.0,4,0.47,19.98,2017,11,4,4,3,1,3,1,12,65.7342
307.136,4,0.2,4,0.0875,76.784,2017,11,4,4,3,1,3,0,5,26.8744
95.92,8,0.0,4,0.26999999999999996,11.99,2017,6,2,5,3,0,3,1,2,25.8984
383.8,5,0.2,4,0.1,76.76,2016,4,2,3,3,0,3,0,5,38.38
5.78,1,0.0,4,0.48999999999999994,5.78,2017,11,4,0,3,1,2,1,12,2.8322
9.32,4,0.0,5,0.29,2.33,2017,3,1,5,3,1,3,1,2,2.7028
15.25,1,0.0,5,0.45999999999999996,15.25,2017,3,1,5,3,1,3,1,7,7.015
196.752,6,0.2,3,0.2875,32.792,2014,6,2,6,0,0,3,2,0,56.5662
56.56,4,0.0,4,0.26,14.14,2017,10,4,3,3,1,1,0,9,14.7056
32.7,3,0.0,4,0.26,10.9,2017,10,4,3,3,1,1,1,14,8.502
866.4,4,0.0,2,0.26,216.6,2017,8,3,0,2,0,2,0,5,225.264
28.4,2,0.0,3,0.39,14.2,2017,11,4,3,2,1,0,0,9,11.076
287.92,8,0.0,3,0.48000000000000004,35.99,2017,11,4,3,2,1,0,1,3,138.2016
69.99,1,0.0,1,0.43000000000000005,69.99,2014,9,3,4,0,2,1,2,11,30.0957
6.672,6,0.2,7,0.075,1.1119999999999999,2017,10,4,6,3,1,0,1,2,0.5004
189.588,2,0.7,6,-0.7666666666666666,94.794,2016,4,2,4,3,2,2,1,3,-145.3508
408.744,7,0.2,6,0.18749999999999997,58.392,2016,4,2,4,3,2,2,2,0,76.6395
291.96,5,0.2,6,0.1875,58.391999999999996,2016,4,2,4,3,2,2,2,0,54.7425
4.768,2,0.2,6,-0.1625,2.384,2016,4,2,4,3,2,2,1,14,-0.7748
714.3,5,0.0,1,0.29,142.85999999999999,2016,6,2,0,0,0,1,1,14,207.147
4.812,2,0.7,6,-0.7666666666666666,2.406,2014,12,4,4,3,0,2,1,3,-3.6892
247.8,5,0.2,6,-0.075,49.56,2014,12,4,4,3,0,2,2,0,-18.585
1007.979,3,0.3,2,0.04285714285714286,335.993,2016,6,2,6,2,2,0,2,11,43.1991
313.488,7,0.2,2,0.3625,44.784,2016,6,2,6,2,2,0,1,12,113.6394
31.872,8,0.2,4,0.3625,3.984,2017,9,3,4,3,1,0,1,12,11.5536
207.846,3,0.1,3,0.011111111111111112,69.282,2017,1,1,4,2,1,1,0,5,2.3094
12.22,1,0.0,2,0.3,12.22,2016,9,3,0,2,0,0,0,9,3.666
194.94,3,0.0,2,0.12000000000000001,64.98,2016,9,3,0,2,0,0,1,14,23.3928
70.95,3,0.0,2,0.29000000000000004,23.650000000000002,2016,9,3,0,2,0,0,1,14,20.5755
91.36,4,0.0,2,0.45999999999999996,22.84,2016,9,3,0,2,0,0,1,12,42.0256
242.94,3,0.0,2,0.12,80.98,2016,9,3,0,2,0,0,0,5,29.1528
22.05,7,0.0,2,0.48,3.15,2016,9,3,0,2,0,0,1,10,10.584
2.91,1,0.0,5,0.47,2.91,2017,3,1,0,2,0,0,0,9,1.3677
59.52,3,0.0,2,0.25999999999999995,19.84,2016,4,2,4,2,0,1,1,2,15.4752
161.94,3,0.0,2,0.060000000000000005,53.98,2016,4,2,4,2,0,1,1,14,9.7164
263.88,6,0.0,2,0.27,43.98,2016,4,2,4,2,0,1,1,2,71.2476
30.48,3,0.0,2,0.26,10.16,2016,4,2,4,2,0,1,1,2,7.9248
9.84,3,0.0,2,0.29000000000000004,3.28,2016,4,2,4,2,0,1,1,2,2.8536
35.12,4,0.0,2,0.26,8.78,2016,4,2,4,2,0,1,2,13,9.1312
284.364,2,0.4,4,-0.26666666666666666,142.182,2017,10,4,4,3,1,1,0,16,-75.8304
665.408,2,0.2,4,0.1,332.704,2017,10,4,4,3,1,1,1,14,66.5408
63.88,4,0.0,4,0.38999999999999996,15.97,2016,12,4,1,3,1,0,2,0,24.9132
129.568,2,0.2,6,-0.1875,64.784,2014,2,1,2,3,0,3,0,5,-24.294
747.558,3,0.3,5,-0.12857142857142856,249.186,2016,9,3,0,3,0,0,0,5,-96.1146
8.928,2,0.2,5,0.37499999999999994,4.464,2016,9,3,0,3,0,0,1,7,3.348
103.92,4,0.0,7,0.35,25.98,2015,12,4,1,3,0,3,1,1,36.372
899.91,9,0.0,7,0.42,99.99,2015,12,4,1,3,0,3,2,0,377.9622
51.312,3,0.2,7,0.36250000000000004,17.104,2015,12,4,1,3,0,3,1,3,18.6006
23.56,5,0.2,7,0.3,4.712,2016,4,2,4,3,2,3,0,9,7.068
1272.63,6,0.5,7,-0.6399999999999999,212.10500000000002,2016,4,2,4,3,2,3,0,16,-814.4832
28.485,5,0.7,7,-0.7333333333333333,5.697,2016,4,2,4,3,2,3,1,3,-20.889
185.376,2,0.2,7,-0.1875,92.688,2016,4,2,4,3,2,3,1,15,-34.758
78.272,2,0.2,7,0.075,39.136,2016,4,2,4,3,2,3,1,1,5.8704
254.744,7,0.6,7,-1.2249999999999999,36.392,2015,1,1,5,3,2,0,0,9,-312.0614
205.3328,2,0.32,4,-0.17647058823529413,102.6664,2017,3,1,4,3,1,0,0,4,-36.2352
4.788,3,0.8,4,-1.65,1.596,2016,12,4,4,2,0,0,1,3,-7.9002
55.48,1,0.0,4,0.48000000000000004,55.48,2015,12,4,6,3,1,1,1,12,26.6304
340.92,3,0.0,2,0.009999999999999998,113.64,2014,11,4,6,2,0,3,1,14,3.4092
222.666,2,0.15,2,0.04705882352941177,111.333,2014,11,4,6,2,0,3,0,4,10.4784
703.968,4,0.2,2,0.125,175.992,2014,11,4,6,2,0,3,2,13,87.996
92.52,6,0.0,2,0.27,15.42,2014,11,4,6,2,0,3,1,14,24.9804
62.65,7,0.0,2,0.46,8.95,2014,11,4,6,2,0,3,1,12,28.819
94.85,5,0.0,2,0.48000000000000004,18.97,2014,11,4,6,2,0,3,1,12,45.528
95.76,6,0.2,7,0.075,15.96,2016,7,3,1,3,1,3,2,13,7.182
40.2,3,0.0,6,0.4799999999999999,13.4,2016,10,4,3,3,0,1,0,9,19.296
14.7,5,0.0,6,0.45,2.94,2016,6,2,6,3,1,1,1,2,6.615
704.25,5,0.0,6,0.12000000000000001,140.85,2016,6,2,6,3,1,1,1,14,84.51
9.09,3,0.0,4,0.21000000000000002,3.03,2014,10,4,0,3,0,3,2,0,1.9089
5.96,2,0.0,5,0.28,2.98,2014,7,3,1,3,0,1,1,2,1.6688
159.98,2,0.0,5,0.36,79.99,2014,7,3,1,3,0,1,2,0,57.5928
29.6,2,0.0,3,0.5,14.8,2017,6,2,5,0,2,3,1,10,14.8
514.165,5,0.15,3,-0.05882352941176471,102.833,2017,6,2,5,0,2,3,0,4,-30.245
279.96,5,0.2,3,0.0625,55.992,2017,6,2,5,0,2,3,2,13,17.4975
2735.952,6,0.2,2,0.125,455.992,2014,10,4,2,0,0,0,2,13,341.994
7.992,1,0.2,4,0.07500000000000001,7.992,2014,6,2,0,2,2,0,2,13,0.5994
63.984,2,0.2,4,0.16249999999999998,31.992,2014,6,2,0,2,2,0,2,0,10.3974
70.368,2,0.2,4,0.0875,35.184,2014,6,2,0,2,2,0,1,2,6.1572
449.15,5,0.0,5,0.020000000000000004,89.83,2014,9,3,6,3,0,1,1,14,8.983
11.07,3,0.0,5,0.46,3.69,2014,9,3,6,3,0,1,1,7,5.0922
93.98,2,0.0,5,0.13999999999999999,46.99,2016,5,2,0,3,0,3,2,0,13.1572
189.882,3,0.4,3,-0.5,63.294000000000004,2016,3,1,4,2,0,2,0,16,-94.941
105.42,2,0.0,4,0.49,52.71,2015,12,4,6,3,0,2,1,7,51.6558
119.616,8,0.2,6,0.33749999999999997,14.952,2016,7,3,0,3,0,3,1,3,40.3704
255.76,4,0.0,6,0.32,63.94,2016,7,3,0,3,0,3,0,9,81.8432
241.568,2,0.2,6,0.075,120.784,2016,7,3,0,3,0,3,0,5,18.1176
69.3,9,0.0,6,0.33,7.699999999999999,2016,7,3,0,3,0,3,0,9,22.869
22.62,2,0.7,5,-0.6666666666666666,11.31,2016,5,2,0,3,1,3,1,3,-15.08
14.952,2,0.7,5,-0.8,7.476,2016,5,2,0,3,1,3,1,3,-11.9616
801.568,2,0.2,5,0.0625,400.784,2016,5,2,0,3,1,3,0,5,50.098
2.376,3,0.7,5,-0.8,0.7919999999999999,2016,5,2,0,3,1,3,1,3,-1.9008
32.792,1,0.2,5,0.3625,32.792,2016,5,2,0,3,1,3,1,12,11.8871
15.92,5,0.2,3,0.3375,3.184,2017,11,4,6,2,1,1,1,3,5.373
2.74,1,0.0,6,0.26999999999999996,2.74,2015,3,1,0,3,0,2,1,2,0.7398
8.34,3,0.0,6,0.26,2.78,2015,3,1,0,3,0,2,1,2,2.1684
46.74,3,0.0,6,0.25,15.58,2015,3,1,0,3,0,2,1,14,11.685
6354.95,5,0.0,6,0.5,1270.99,2015,3,1,0,3,0,2,1,3,3177.475
126.3,3,0.0,1,0.32,42.1,2017,11,4,6,0,0,0,0,9,40.416
38.04,2,0.0,1,0.32,19.02,2017,11,4,6,0,0,0,2,0,12.1728
7.152,3,0.2,3,0.09999999999999999,2.384,2016,10,4,3,0,0,1,1,2,0.7152
6.63,3,0.0,4,0.27,2.21,2017,12,4,3,3,0,3,1,2,1.7901
5.88,2,0.0,4,0.29000000000000004,2.94,2017,12,4,3,3,0,3,1,2,1.7052
2999.95,5,0.0,5,0.4600000000000001,599.99,2017,1,1,6,3,2,3,2,6,1379.977
51.45,3,0.0,5,0.27,17.150000000000002,2017,1,1,6,3,2,3,1,14,13.8915
11.96,2,0.0,5,0.44999999999999996,5.98,2017,1,1,6,3,2,3,1,12,5.382
1126.02,3,0.0,5,0.05,375.34,2017,1,1,6,3,2,3,1,14,56.301
18.392,1,0.2,4,0.28750000000000003,18.392,2015,3,1,6,3,0,0,2,0,5.2877
129.568,2,0.2,4,-0.19999999999999998,64.784,2015,3,1,6,3,0,0,1,14,-25.9136
14.112,9,0.8,4,-1.5,1.568,2015,3,1,6,3,0,0,1,3,-21.168
210.98,2,0.0,2,0.1,105.49,2017,1,1,0,0,1,0,0,16,21.098
55.176,3,0.2,2,-0.225,18.392,2016,5,2,5,0,0,3,2,13,-12.4146
66.26,2,0.0,2,0.41,33.13,2016,5,2,5,0,0,3,2,0,27.1666
22.2,5,0.0,7,0.47,4.4399999999999995,2015,12,4,5,3,0,1,1,8,10.434
683.952,3,0.2,5,0.0625,227.984,2017,10,4,5,3,2,2,0,5,42.747
45.696,3,0.2,5,0.1125,15.232,2017,10,4,5,3,2,2,0,9,5.1408
36.336,3,0.2,4,-0.2,12.112,2015,9,3,3,3,0,1,1,14,-7.2672
666.248,1,0.2,4,-0.22499999999999998,666.248,2015,9,3,3,3,0,1,1,15,-149.9058
52.512,6,0.2,4,0.375,8.752,2015,9,3,3,3,0,1,1,7,19.692
190.72,1,0.2,2,0.0625,190.72,2015,11,4,5,2,1,3,0,5,11.92
47.94,3,0.0,4,0.049999999999999996,15.979999999999999,2017,9,3,3,3,0,3,0,9,2.397
979.95,5,0.0,3,0.28,195.99,2016,5,2,6,2,0,2,2,13,274.386
22.75,5,0.0,3,0.5,4.55,2016,5,2,6,2,0,2,1,3,11.375
16.768,2,0.2,6,0.0875,8.384,2016,7,3,6,3,0,3,1,14,1.4672
42.616,7,0.8,5,-1.5999999999999999,6.088,2017,9,3,6,2,0,0,1,3,-68.1856
10.752,4,0.2,5,0.31249999999999994,2.688,2015,12,4,3,3,2,1,1,3,3.36
152.94,3,0.0,4,0.26999999999999996,50.98,2015,12,4,0,3,0,2,1,1,41.2938
283.92,4,0.0,4,0.25,70.98,2015,12,4,0,3,0,2,0,5,70.98
468.9,6,0.0,2,0.44,78.14999999999999,2014,2,1,5,0,0,0,2,0,206.316
380.864,8,0.2,3,0.1,47.608,2016,7,3,3,0,1,3,2,13,38.0864
646.776,9,0.2,5,-0.225,71.86399999999999,2015,12,4,4,3,0,1,1,14,-145.5246
58.112,2,0.2,5,0.125,29.056,2014,5,2,6,3,0,0,2,0,7.264
100.792,1,0.2,5,0.0625,100.792,2014,5,2,6,3,0,0,2,13,6.2995
66.112,4,0.6,5,-1.2750000000000001,16.528,2014,5,2,6,3,0,0,0,9,-84.2928
41.28,6,0.2,3,0.3375,6.88,2017,11,4,6,0,2,1,1,3,13.932
13.36,2,0.0,3,0.48,6.68,2017,11,4,6,0,2,1,1,12,6.4128
250.272,9,0.2,2,0.0625,27.808,2015,11,4,6,2,1,0,1,14,15.642
11.364,3,0.8,2,-1.4999999999999998,3.7880000000000003,2015,11,4,6,2,1,0,1,3,-17.046
8.72,5,0.2,2,-0.19999999999999998,1.7440000000000002,2015,11,4,6,2,1,0,1,15,-1.744
1121.568,2,0.2,2,0.0,560.784,2016,4,2,4,2,0,3,0,5,0.0
34.504,1,0.2,1,0.17500000000000002,34.504,2017,9,3,0,0,0,2,0,9,6.0382
10.824,3,0.2,4,0.2375,3.608,2017,11,4,4,3,0,0,1,8,2.5707
1295.78,2,0.0,4,0.24,647.89,2017,6,2,3,2,1,3,1,14,310.9872
19.456,4,0.2,4,0.175,4.864,2014,3,1,0,2,0,2,1,2,3.4048
20.7,2,0.0,5,0.48000000000000004,10.35,2016,6,2,4,3,0,3,1,10,9.936
1335.68,4,0.2,5,-0.1625,333.92,2016,6,2,4,3,0,3,0,16,-217.048
32.4,5,0.0,5,0.48,6.4799999999999995,2016,6,2,4,3,0,3,1,12,15.552
42.6,3,0.0,2,0.39,14.200000000000001,2017,11,4,0,2,0,3,0,9,16.614
84.056,7,0.2,2,0.325,12.008,2017,11,4,0,2,0,3,1,3,27.3182
13.0,5,0.2,4,0.1,2.6,2014,9,3,6,2,0,2,1,1,1.3
13.128,3,0.2,4,0.28750000000000003,4.376,2014,9,3,6,2,0,2,0,9,3.7743
3.96,2,0.0,2,0.0,1.98,2015,12,4,0,0,0,3,1,8,0.0
2.61,1,0.0,2,0.45999999999999996,2.61,2015,12,4,0,0,0,3,1,10,1.2006
374.376,3,0.2,3,0.125,124.79199999999999,2017,12,4,3,0,0,3,2,13,46.797
91.84,8,0.0,7,0.49,11.48,2017,10,4,6,3,1,3,1,12,45.0016
81.088,7,0.2,7,0.3375,11.584,2017,10,4,6,3,1,3,1,3,27.3672
19.44,3,0.0,7,0.48000000000000004,6.48,2017,10,4,6,3,1,3,1,12,9.3312
451.152,3,0.2,7,0.0,150.384,2017,10,4,6,3,1,3,0,5,0.0
72.45,7,0.0,7,0.48000000000000004,10.35,2017,12,4,3,3,0,1,1,10,34.776
13.96,4,0.0,7,0.45999999999999996,3.49,2017,12,4,3,3,0,1,1,8,6.4216
33.264,7,0.2,7,0.33749999999999997,4.752000000000001,2017,12,4,3,3,0,1,1,3,11.2266
14.85,3,0.0,7,0.27,4.95,2017,12,4,3,3,0,1,2,13,4.0095
8.82,3,0.0,4,0.27,2.94,2016,11,4,3,3,0,3,1,2,2.3814
160.72,14,0.0,4,0.48999999999999994,11.48,2015,9,3,4,2,0,3,1,12,78.7528
19.92,4,0.0,4,0.48999999999999994,4.98,2015,9,3,4,2,0,3,1,12,9.7608
7.3,2,0.0,4,0.3,3.65,2015,9,3,4,2,0,3,1,15,2.19
69.712,2,0.2,6,0.125,34.856,2017,7,3,3,3,0,0,1,14,8.714
8.792,1,0.6,6,-0.65,8.792,2017,7,3,3,3,0,0,0,9,-5.7148
51.52,4,0.0,4,0.03,12.88,2015,9,3,3,3,0,3,1,15,1.5456
470.376,3,0.2,4,0.1125,156.792,2017,12,4,4,3,0,3,2,13,52.9173
105.584,2,0.2,4,0.0875,52.792,2017,12,4,4,3,0,3,2,13,9.2386
31.152,3,0.2,4,0.11249999999999999,10.384,2017,12,4,4,3,0,3,1,1,3.5046
6.783,7,0.7,4,-0.7,0.9690000000000001,2017,12,4,4,3,0,3,1,3,-4.7481
406.368,4,0.2,4,0.075,101.592,2017,12,4,4,3,0,3,2,13,30.4776
70.98,1,0.0,6,0.07,70.98,2015,7,3,4,3,0,2,0,5,4.9686
